province_name,constituency,vote_track,voters_came,eligible_voters,turnout_pct
กรุงเทพมหานคร,7,constituency,92497,142711,64.81420493164507
กรุงเทพมหานคร,8,constituency,104633,144013,72.65524640136654
กรุงเทพมหานคร,9,constituency,102720,144197,71.2358786937315
กรุงเทพมหานคร,10,constituency,99657,137980,72.22568488186694
กรุงเทพมหานคร,11,constituency,100367,137319,73.09039535679695
กรุงเทพมหานคร,12,constituency,111029,143108,77.58406238644939
กรุงเทพมหานคร,13,constituency,97065,131666,73.72062643355156
กรุงเทพมหานคร,14,constituency,99223,140238,70.75329083415338
กรุงเทพมหานคร,15,constituency,92122,127758,72.106639114576
กรุงเทพมหานคร,16,constituency,100557,137721,73.01500860435229
กรุงเทพมหานคร,17,constituency,79075,120676,65.52669959229674
กรุงเทพมหานคร,18,constituency,87055,122821,70.879572711507
กรุงเทพมหานคร,19,constituency,98920,135568,72.96707187536882
กรุงเทพมหานคร,20,constituency,87486,126470,69.17529848976042
กรุงเทพมหานคร,21,constituency,96860,136579,70.9186624590896
กรุงเทพมหานคร,22,constituency,92301,133612,69.08136993683202
กรุงเทพมหานคร,23,constituency,100477,144083,69.73549967726936
กรุงเทพมหานคร,24,constituency,96919,142148,68.18175422798774
กรุงเทพมหานคร,25,constituency,89687,126830,70.71434203264212
กรุงเทพมหานคร,26,constituency,97121,139434,69.65374298951475
กรุงเทพมหานคร,27,constituency,96276,134453,71.60569120808015
กรุงเทพมหานคร,28,constituency,99509,139454,71.35614611269666
กรุงเทพมหานคร,29,constituency,103966,144424,71.98665041821303
กรุงเทพมหานคร,30,constituency,99352,143753,69.11299242450593
กรุงเทพมหานคร,31,constituency,107547,143750,74.74573913043479
กรุงเทพมหานคร,32,constituency,93917,142608,65.85675417928869
กรุงเทพมหานคร,33,constituency,102628,148164,69.26648848573203
สมุทรปราการ,1,constituency,97099,130785,74.24322361127041
สมุทรปราการ,2,constituency,96319,129095,74.61094542778574
สมุทรปราการ,3,constituency,96436,141094,68.3487604008675
สมุทรปราการ,4,constituency,100463,135983,73.87908782715486
สมุทรปราการ,5,constituency,111240,158312,70.26630956592047
สมุทรปราการ,6,constituency,91647,129990,70.50311562427879
สมุทรปราการ,7,constituency,105577,149502,70.61912215221201
สมุทรปราการ,8,constituency,111859,150398,74.37532413994867
นนทบุรี,1,constituency,101511,135257,75.05045949562684
นนทบุรี,2,constituency,88604,124496,71.17015807736794
นนทบุรี,3,constituency,106780,140970,75.74661275448678
นนทบุรี,4,constituency,92680,127371,72.76381593926405
นนทบุรี,5,constituency,104631,137863,75.89491016443861
นนทบุรี,6,constituency,110023,144044,76.38152231262669
นนทบุรี,7,constituency,103313,142327,72.5884758338193
นนทบุรี,8,constituency,96509,121283,79.57339445759092
ปทุมธานี,1,constituency,102636,130705,78.52492253548067
ปทุมธานี,2,constituency,102812,128907,79.75672383966736
ปทุมธานี,3,constituency,93799,131718,71.21198317617942
ปทุมธานี,4,constituency,98894,132041,74.8964336834771
ปทุมธานี,5,constituency,89639,122733,73.03577684893223
ปทุมธานี,6,constituency,91434,122395,74.7040320274521
ปทุมธานี,7,constituency,92139,121843,75.62108615185116
ปทุมธานี,8,constituency,92701,122404,75.73363615568118
พระนครศรีอยุธยา,1,constituency,106326,140191,75.8436704210684
พระนครศรีอยุธยา,2,constituency,102658,128589,79.83420043705138
พระนครศรีอยุธยา,3,constituency,107866,136428,79.06441492948662
พระนครศรีอยุธยา,4,constituency,114346,139523,81.9549464962766
พระนครศรีอยุธยา,5,constituency,105917,133055,79.60392318965842
อ่างทอง,1,constituency,85616,111666,76.67150251643294
อ่างทอง,2,constituency,86378,112384,76.85969533029613
ลพบุรี,1,constituency,110263,151712,72.67915524151023
ลพบุรี,2,constituency,118851,149672,79.40763803517024
ลพบุรี,3,constituency,105930,145648,72.73014390860156
ลพบุรี,4,constituency,116195,149394,77.77755465413604
สิงห์บุรี,1,constituency,127309,167134,76.17181423289098
ชัยนาท,1,constituency,94469,132320,71.39434703748489
ชัยนาท,2,constituency,95079,130196,73.02758917324648
สระบุรี,1,constituency,98444,128124,76.8349411507602
สระบุรี,2,constituency,107815,136691,78.87498079610215
สระบุรี,3,constituency,99297,125851,78.90044576523032
สระบุรี,4,constituency,100197,128318,78.0849140416777
ชลบุรี,1,constituency,104346,137328,75.98304788535476
ชลบุรี,2,constituency,84051,113941,73.7671250910559
ชลบุรี,3,constituency,98529,127143,77.49463202850335
ชลบุรี,4,constituency,88809,120267,73.84319888248648
ชลบุรี,5,constituency,103979,134987,77.02889907917059
ชลบุรี,6,constituency,96545,138584,69.6653293309473
ชลบุรี,7,constituency,88767,127875,69.41700879765395
ชลบุรี,8,constituency,94308,140456,67.14415902489036
ชลบุรี,9,constituency,69180,122755,56.356156572033726
ชลบุรี,10,constituency,89099,134698,66.14723306953333
ระยอง,1,constituency,91421,121750,75.08911704312115
ระยอง,2,constituency,77741,116650,66.64466352336048
ระยอง,3,constituency,85323,124375,68.60140703517588
ระยอง,4,constituency,94724,129478,73.15837439565023
ระยอง,5,constituency,89547,129572,69.10983854536474
จันทบุรี,1,constituency,110531,148036,74.66494636439785
จันทบุรี,2,constituency,102880,142477,72.20814587617652
จันทบุรี,3,constituency,101001,142294,70.98050515130645
ตราด,1,constituency,125215,176946,70.76452703084557
ฉะเชิงเทรา,1,constituency,110016,146676,75.00613597316534
ฉะเชิงเทรา,2,constituency,118518,142226,83.33075527681297
ฉะเชิงเทรา,3,constituency,104600,145910,71.68802686587622
ฉะเชิงเทรา,4,constituency,122283,154572,79.11070569055198
ปราจีนบุรี,1,constituency,94811,129363,73.29066270881164
ปราจีนบุรี,2,constituency,108244,141803,76.33406909585834
ปราจีนบุรี,3,constituency,93849,132022,71.08587962612292
นครนายก,1,constituency,82830,104054,79.60289849501221
นครนายก,2,constituency,87699,108945,80.49841663224562
สระแก้ว,1,constituency,97584,147502,66.15774701359982
สระแก้ว,2,constituency,97464,145146,67.14893968831383
สระแก้ว,3,constituency,101937,151072,67.47577314128363
นครราชสีมา,1,constituency,90557,128270,70.59873703905824
นครราชสีมา,2,constituency,105850,141226,74.95078809850877
นครราชสีมา,3,constituency,102530,136554,75.08384961260747
นครราชสีมา,4,constituency,93980,131759,71.3271958651781
นครราชสีมา,5,constituency,95129,133508,71.25340803547353
นครราชสีมา,6,constituency,85762,133507,64.23783022613047
นครราชสีมา,7,constituency,81993,136725,59.96928140427866
นครราชสีมา,8,constituency,88226,133816,65.93083039397382
นครราชสีมา,9,constituency,92485,135762,68.12289153076708
นครราชสีมา,10,constituency,112031,138131,81.10489318111068
นครราชสีมา,11,constituency,93602,132159,70.82529377492263
นครราชสีมา,12,constituency,94858,132388,71.65150920022963
นครราชสีมา,13,constituency,78490,130106,60.32773277173996
นครราชสีมา,14,constituency,83594,130744,63.93715964021294
นครราชสีมา,15,constituency,99862,138615,72.04270822061105
นครราชสีมา,16,constituency,89343,136002,65.69241628799577
บุรีรัมย์,1,constituency,86182,125326,68.76625760017873
บุรีรัมย์,2,constituency,81656,127640,63.97367596364776
บุรีรัมย์,3,constituency,77430,125637,61.6299338570644
บุรีรัมย์,4,constituency,74514,121519,61.31880611262436
บุรีรัมย์,5,constituency,82315,131438,62.62648549125823
บุรีรัมย์,6,constituency,79738,130776,60.9729613996452
บุรีรัมย์,7,constituency,80097,122067,65.61724298950577
บุรีรัมย์,8,constituency,85265,126957,67.1605346692187
บุรีรัมย์,9,constituency,79746,127988,62.307403819108046
บุรีรัมย์,10,constituency,74757,121304,61.62781111917168
สุรินทร์,1,constituency,94060,136098,69.11196343811076
สุรินทร์,2,constituency,95003,140119,67.8016543081238
สุรินทร์,3,constituency,84655,137349,61.63495911874131
สุรินทร์,4,constituency,85085,139651,60.92688201301817
สุรินทร์,5,constituency,82574,135454,60.96091662114076
สุรินทร์,6,constituency,81526,133978,60.85028885339384
สุรินทร์,7,constituency,91439,136450,67.01282521069989
สุรินทร์,8,constituency,85240,136843,62.29036194763342
ศรีสะเกษ,1,constituency,98770,132927,74.30394126099287
ศรีสะเกษ,2,constituency,85060,128729,66.07679699213077
ศรีสะเกษ,3,constituency,82061,128022,64.09913921044821
ศรีสะเกษ,4,constituency,82768,122479,67.57729896553695
ศรีสะเกษ,5,constituency,85062,127679,66.62176238848988
ศรีสะเกษ,6,constituency,83911,128551,65.27448250110851
ศรีสะเกษ,7,constituency,84203,126857,66.3763134868395
ศรีสะเกษ,8,constituency,89354,133124,67.12087978125658
ศรีสะเกษ,9,constituency,93002,139255,66.785393702201
อุบลราชธานี,1,constituency,99448,132480,75.06642512077295
อุบลราชธานี,2,constituency,97134,136569,71.12448652329591
อุบลราชธานี,3,constituency,93751,139753,67.08335420348757
อุบลราชธานี,4,constituency,112955,150321,75.1425283227227
อุบลราชธานี,5,constituency,86404,131064,65.92504425318928
อุบลราชธานี,6,constituency,83930,132010,63.57851677903189
อุบลราชธานี,7,constituency,90567,131259,68.99869723218978
อุบลราชธานี,8,constituency,92164,137335,67.10889430953509
อุบลราชธานี,9,constituency,83647,130179,64.25537145008028
อุบลราชธานี,10,constituency,93234,141083,66.08450344832475
อุบลราชธานี,11,constituency,85958,135277,63.542213384389065
ยโสธร,1,constituency,105736,144704,73.0705440070765
ยโสธร,2,constituency,94115,141191,66.65793145455446
ยโสธร,3,constituency,99570,146753,67.84869815267831
ชัยภูมิ,1,constituency,88777,129541,68.53197057302322
ชัยภูมิ,2,constituency,87136,133561,65.24060167264396
ชัยภูมิ,3,constituency,80751,127154,63.506456737499406
ชัยภูมิ,4,constituency,76539,121184,63.15932796408767
ชัยภูมิ,5,constituency,89483,132089,67.7444753158855
ชัยภูมิ,6,constituency,89261,134526,66.35222930883249
ชัยภูมิ,7,constituency,84732,126889,66.77647392602984
อำนาจเจริญ,1,constituency,97677,145524,67.12088727632556
อำนาจเจริญ,2,constituency,103473,157168,65.83592079812685
บึงกาฬ,1,constituency,74245,104720,70.89858670741023
บึงกาฬ,2,constituency,75005,109327,68.6061082806626
บึงกาฬ,3,constituency,76221,118401,64.37530088428306
หนองบัวลำภู,1,constituency,91459,139258,65.6759396228583
หนองบัวลำภู,2,constituency,83652,135971,61.52194217884696
หนองบัวลำภู,3,constituency,82630,133308,61.9842770126324
ขอนแก่น,1,constituency,91147,128250,71.06978557504874
ขอนแก่น,2,constituency,105501,138811,76.00334267457191
ขอนแก่น,3,constituency,90629,132197,68.55601866910746
ขอนแก่น,4,constituency,95728,130877,73.14348586841079
ขอนแก่น,5,constituency,85145,131801,64.60117905023482
ขอนแก่น,6,constituency,86154,129906,66.32026234354072
ขอนแก่น,7,constituency,90247,132364,68.18092532712822
ขอนแก่น,8,constituency,96586,139634,69.17083231877623
ขอนแก่น,9,constituency,85016,127326,66.77033755870757
ขอนแก่น,10,constituency,89102,135110,65.94774628080823
ขอนแก่น,11,constituency,82562,131498,62.78574579081051
อุดรธานี,1,constituency,84507,127011,66.53518199211092
อุดรธานี,2,constituency,89477,130457,68.58735062127751
อุดรธานี,3,constituency,79803,125833,63.419770648399066
อุดรธานี,4,constituency,74870,126481,59.1946616487852
อุดรธานี,5,constituency,73659,123472,59.656440326551774
อุดรธานี,6,constituency,80892,126378,64.00797607178464
อุดรธานี,7,constituency,77512,128249,60.438677884427946
อุดรธานี,8,constituency,76246,122656,62.1624706496217
อุดรธานี,9,constituency,80810,124798,64.75264026667094
อุดรธานี,10,constituency,79295,122907,64.51626026182397
เลย,1,constituency,93879,125704,74.6825876662636
เลย,2,constituency,83494,132976,62.78877391408976
เลย,3,constituency,91957,126135,72.90363499425219
เลย,4,constituency,85019,123919,68.60852653749627
หนองคาย,1,constituency,95511,139496,68.46862992487239
หนองคาย,2,constituency,85701,136455,62.805320435308346
หนองคาย,3,constituency,87064,137314,63.405042457433325
มหาสารคาม,1,constituency,90569,129888,69.72853535353535
มหาสารคาม,2,constituency,82745,128380,64.45318585449446
มหาสารคาม,3,constituency,87676,130076,67.40367169962175
มหาสารคาม,4,constituency,84945,125931,67.45360554589418
มหาสารคาม,5,constituency,84701,132454,63.947483654702765
มหาสารคาม,6,constituency,91663,128307,71.4403734792334
ร้อยเอ็ด,1,constituency,94576,126135,74.97998176556864
ร้อยเอ็ด,2,constituency,91762,136681,67.13588574856783
ร้อยเอ็ด,3,constituency,85667,132880,64.46944611679712
ร้อยเอ็ด,4,constituency,83975,129528,64.8315422148107
ร้อยเอ็ด,5,constituency,79956,133199,60.02747768376639
ร้อยเอ็ด,6,constituency,81281,130130,62.46138476907708
ร้อยเอ็ด,7,constituency,84922,134383,63.19400519410937
ร้อยเอ็ด,8,constituency,89205,131264,67.95846538274013
กาฬสินธุ์,1,constituency,90137,131445,68.57392825896763
กาฬสินธุ์,2,constituency,82224,126190,65.15888739202789
กาฬสินธุ์,3,constituency,82445,124253,66.35252267550884
กาฬสินธุ์,4,constituency,90104,136385,66.06591633977344
กาฬสินธุ์,5,constituency,93903,137299,68.39306914107168
กาฬสินธุ์,6,constituency,95812,135642,70.6359387210451
สกลนคร,1,constituency,96161,133562,71.9972746739342
สกลนคร,2,constituency,88996,131918,67.46312102973059
สกลนคร,3,constituency,86140,133998,64.2845415603218
สกลนคร,4,constituency,83327,132760,62.7651401024405
สกลนคร,5,constituency,83538,129748,64.38480747294756
สกลนคร,6,constituency,80511,130058,61.903919789632326
สกลนคร,7,constituency,76157,131938,57.7218087283421
นครพนม,1,constituency,98499,143576,68.60408424806374
นครพนม,2,constituency,94215,143097,65.83995471603178
นครพนม,3,constituency,94066,142454,66.03254383871284
นครพนม,4,constituency,96215,144802,66.44590544329499
มุกดาหาร,1,constituency,104804,141889,73.86337207253557
มุกดาหาร,2,constituency,100884,138474,72.85410979678495
เชียงใหม่,1,constituency,103006,137824,74.73734618063618
เชียงใหม่,2,constituency,113528,143760,78.97050639955482
เชียงใหม่,3,constituency,111503,139221,80.09064724430941
เชียงใหม่,4,constituency,115490,144891,79.70819443581728
เชียงใหม่,5,constituency,102641,133210,77.05202312138728
เชียงใหม่,6,constituency,91404,127678,71.58946725355973
เชียงใหม่,7,constituency,98463,133190,73.92672122531721
เชียงใหม่,8,constituency,116389,141156,82.45416418714046
เชียงใหม่,9,constituency,105624,126132,83.74084292645799
เชียงใหม่,10,constituency,91752,121655,75.41983477867741
ลำพูน,1,constituency,140617,170916,82.27257834257765
ลำพูน,2,constituency,131679,162313,81.1265887513631
ลำปาง,1,constituency,112100,146327,76.60923821304338
ลำปาง,2,constituency,111667,150942,73.98007181566429
ลำปาง,3,constituency,112970,147051,76.82368702014946
ลำปาง,4,constituency,115740,157730,73.37855829582197
อุตรดิตถ์,1,constituency,87587,118176,74.1157256972651
อุตรดิตถ์,2,constituency,83114,125051,66.46408265427706
อุตรดิตถ์,3,constituency,84565,123483,68.48311103552716
แพร่,1,constituency,98225,122115,80.43647381566556
แพร่,2,constituency,88953,116303,76.483839625805
แพร่,3,constituency,84246,121732,69.20612493017448
น่าน,1,constituency,107125,139889,76.57857301145908
น่าน,2,constituency,98561,129540,76.08537903350316
น่าน,3,constituency,89542,119751,74.77348832160065
พะเยา,1,constituency,94639,124913,78.89731252952055
พะเยา,2,constituency,96038,127935,75.06780787118458
พะเยา,3,constituency,97854,130337,75.07768323653299
เชียงราย,1,constituency,109317,141608,77.19690977910852
เชียงราย,2,constituency,100731,132614,75.9580436454673
เชียงราย,3,constituency,104922,139953,74.96945403099612
เชียงราย,4,constituency,107048,141565,75.6175608377777
เชียงราย,5,constituency,99604,132028,75.44157299966673
เชียงราย,6,constituency,85892,126682,67.80126616251717
เชียงราย,7,constituency,97669,134194,72.78194256077023
แม่ฮ่องสอน,1,constituency,68159,95247,71.56025911577267
แม่ฮ่องสอน,2,constituency,74409,96023,77.49080949355883
นครสวรรค์,1,constituency,99113,138722,71.44721096869999
นครสวรรค์,2,constituency,104185,137003,76.04578001941563
นครสวรรค์,3,constituency,100028,146592,68.23564723859418
นครสวรรค์,4,constituency,92413,139645,66.17709191163307
นครสวรรค์,5,constituency,94811,139526,67.95220962401272
นครสวรรค์,6,constituency,90286,136823,65.98744363155318
อุทัยธานี,1,constituency,84560,127311,66.42002654915915
อุทัยธานี,2,constituency,83898,134528,62.364712178877255
กำแพงเพชร,1,constituency,101442,144685,70.11231295573141
กำแพงเพชร,2,constituency,105321,147930,71.19651186371932
กำแพงเพชร,3,constituency,91355,137857,66.26794431911328
กำแพงเพชร,4,constituency,93620,138876,67.41265589446701
ตาก,1,constituency,105329,150581,69.94839986452475
ตาก,2,constituency,89186,136061,65.5485407280558
ตาก,3,constituency,96512,134495,71.75880144243281
สุโขทัย,1,constituency,84340,118249,71.32407039382997
สุโขทัย,2,constituency,78246,118270,66.15878921112707
สุโขทัย,3,constituency,83731,120495,69.48919042283912
สุโขทัย,4,constituency,87668,120229,72.91751574079464
พิษณุโลก,1,constituency,99468,139505,71.30067022687359
พิษณุโลก,2,constituency,101319,147554,68.66570882524364
พิษณุโลก,3,constituency,94938,142882,66.44503856328998
พิษณุโลก,4,constituency,94492,128190,73.71245807005226
พิษณุโลก,5,constituency,94537,132621,71.28358253971845
พิจิตร,1,constituency,100830,145512,69.29325416460497
พิจิตร,2,constituency,91079,140325,64.90575449848566
พิจิตร,3,constituency,100598,141664,71.01168963180483
เพชรบูรณ์,1,constituency,88736,131143,67.66354285017118
เพชรบูรณ์,2,constituency,100198,131081,76.4397586225311
เพชรบูรณ์,3,constituency,92278,126659,72.85546230429738
เพชรบูรณ์,4,constituency,78124,126049,61.979071630873705
เพชรบูรณ์,5,constituency,81841,132078,61.96414240070261
เพชรบูรณ์,6,constituency,87505,137973,63.421828908554566
ราชบุรี,1,constituency,106701,140141,76.13831783703556
ราชบุรี,2,constituency,101443,139159,72.89718954577138
ราชบุรี,3,constituency,115223,143882,76.81502898208254
ราชบุรี,4,constituency,112928,140230,80.53055694216644
ราชบุรี,5,constituency,114688,133773,85.73329446151317
กาญจนบุรี,1,constituency,96564,133198,72.4965840327933
กาญจนบุรี,2,constituency,103736,131663,78.78902956791201
กาญจนบุรี,3,constituency,113958,136011,83.78587026049364
กาญจนบุรี,4,constituency,93526,133796,69.90194026727256
กาญจนบุรี,5,constituency,89052,122645,72.60956418932692
สุพรรณบุรี,1,constituency,102476,135381,75.69452138778706
สุพรรณบุรี,2,constituency,91578,129576,70.67512502315245
สุพรรณบุรี,3,constituency,106772,130523,81.80320709759967
สุพรรณบุรี,4,constituency,99626,137556,72.42577568408502
สุพรรณบุรี,5,constituency,108630,144799,75.02123633450508
นครปฐม,1,constituency,104422,129731,80.49117019062521
นครปฐม,2,constituency,96412,120935,79.72216479927233
นครปฐม,3,constituency,91278,119354,76.47669956599695
นครปฐม,4,constituency,105127,128771,81.63872300440318
นครปฐม,5,constituency,107208,131064,81.79820545687603
นครปฐม,6,constituency,97368,126887,76.73599344298471
สมุทรสาคร,1,constituency,88046,119400,73.74036850921273
สมุทรสาคร,2,constituency,85606,119053,71.9057898582984
สมุทรสาคร,3,constituency,81870,111970,73.1177994105564
สมุทรสาคร,4,constituency,84850,112307,75.55183559350709
สมุทรสงคราม,1,constituency,113409,156144,72.63103289271442
เพชรบุรี,1,constituency,99383,125465,79.21173235563703
เพชรบุรี,2,constituency,105819,139314,75.95719023213748
เพชรบุรี,3,constituency,103294,131561,78.5141493299686
ประจวบคีรีขันธ์,1,constituency,118298,152841,77.39938890742667
ประจวบคีรีขันธ์,2,constituency,103565,146320,70.7797977036632
ประจวบคีรีขันธ์,3,constituency,103420,138338,74.75892379534184
นครศรีธรรมราช,1,constituency,99799,132977,75.04982064567557
นครศรีธรรมราช,2,constituency,100576,141832,70.91206497828416
นครศรีธรรมราช,3,constituency,98207,133600,73.50823353293413
นครศรีธรรมราช,4,constituency,103162,135858,75.93369547615893
นครศรีธรรมราช,5,constituency,106726,140274,76.08394998360352
นครศรีธรรมราช,6,constituency,105027,134535,78.06667409967667
นครศรีธรรมราช,7,constituency,99078,136273,72.70552493890939
นครศรีธรรมราช,8,constituency,99928,136225,73.3551110295467
นครศรีธรรมราช,9,constituency,102098,139759,73.05289820333574
กระบี่,1,constituency,97431,128645,75.73632865637995
กระบี่,2,constituency,86116,117641,73.20236992205098
กระบี่,3,constituency,94677,124286,76.1767214328243
พังงา,1,constituency,74406,100343,74.15165980686245
พังงา,2,constituency,83093,110773,75.01196139853575
ภูเก็ต,1,constituency,72889,103958,70.11389214875237
ภูเก็ต,2,constituency,71865,107981,66.55337513081005
ภูเก็ต,3,constituency,82182,117627,69.86661225738987
สุราษฎร์ธานี,1,constituency,83141,117091,71.00545729389962
สุราษฎร์ธานี,2,constituency,86508,118867,72.77713747297399
สุราษฎร์ธานี,3,constituency,94207,120055,78.46986797717713
สุราษฎร์ธานี,4,constituency,98789,123380,80.06889285135355
สุราษฎร์ธานี,5,constituency,93476,121937,76.98729671879741
สุราษฎร์ธานี,6,constituency,102222,125056,81.74098004094165
สุราษฎร์ธานี,7,constituency,96637,120275,80.34670546663895
ระนอง,1,constituency,96299,143308,67.1972255561448
ชุมพร,1,constituency,104168,137061,76.00119654752262
ชุมพร,2,constituency,107786,136820,78.77941821371145
ชุมพร,3,constituency,101287,135755,74.61014327280763
สงขลา,1,constituency,97311,128135,75.94412143442463
สงขลา,2,constituency,82759,108624,76.1885034614818
สงขลา,3,constituency,105979,133682,79.2769407998085
สงขลา,4,constituency,101440,126618,80.11499154938477
สงขลา,5,constituency,104525,129703,80.58795864397894
สงขลา,6,constituency,93834,115747,81.06819183218572
สงขลา,7,constituency,98801,126580,78.05419497550956
สงขลา,8,constituency,99959,120456,82.98382811981139
สงขลา,9,constituency,110450,135934,81.25266673532744
สตูล,1,constituency,88455,116489,75.9342083801904
สตูล,2,constituency,99320,129527,76.67899356890841
ตรัง,1,constituency,99277,124216,79.92287628002835
ตรัง,2,constituency,101194,131993,76.66618684324169
ตรัง,3,constituency,95235,125344,75.97890605054889
ตรัง,4,constituency,99517,128358,77.53081225946183
พัทลุง,1,constituency,113867,134471,84.6777372072789
พัทลุง,2,constituency,122372,144343,84.77861759835946
พัทลุง,3,constituency,116554,143511,81.2160740291685
ปัตตานี,1,constituency,74215,95574,77.65187184799213
ปัตตานี,2,constituency,81515,110666,73.65857625648347
ปัตตานี,3,constituency,70192,99188,70.76662499495907
ปัตตานี,4,constituency,83822,110256,76.02488753446525
ปัตตานี,5,constituency,78514,109944,71.4127192025031
ยะลา,1,constituency,98981,130009,76.1339599566184
ยะลา,2,constituency,96577,134281,71.92156745928314
ยะลา,3,constituency,95519,131474,72.65238754430534
นราธิวาส,1,constituency,99498,129176,77.02514398959559
นราธิวาส,2,constituency,77970,113207,68.8738328901923
นราธิวาส,3,constituency,82910,112278,73.84349560911309
นราธิวาส,4,constituency,86855,116934,74.2769425487882
นราธิวาส,5,constituency,93603,125332,74.6840391919063
